state,program,version,n,effect,se,low,high,p,p_signflip,same_sign,contrast,min_cells,q
CXCR4 neutrophil,Survival_antiapoptosis,identity_markers_removed,3,-0.300041502084015,0.0274688960024638,-0.41823062245222,-0.181852381715809,0.0082775387402435,0.25,3,alpha_interaction,10,0.0210700986115289
CXCR4 neutrophil,Hypoxia_glycolysis,full_gene,3,-0.071800287758442,0.0412915138354578,-0.249463332478062,0.105862756961178,0.224189021760736,0.25,3,alpha_interaction,10,0.241434331126946
CXCR4 neutrophil,Hypoxia_glycolysis,identity_markers_removed,3,-0.071800287758442,0.0412915138354578,-0.249463332478062,0.105862756961178,0.224189021760736,0.25,3,alpha_interaction,10,0.251091704372024
CXCR4 neutrophil,ER_stress,full_gene,3,-0.261772625625995,0.0644122129311903,-0.538916009423585,0.0153707581715942,0.0555494216782235,0.25,3,alpha_interaction,10,0.091493165117074
CXCR4 neutrophil,ER_stress,identity_markers_removed,3,-0.261772625625995,0.0644122129311903,-0.538916009423585,0.0153707581715942,0.0555494216782235,0.25,3,alpha_interaction,10,0.091493165117074
CXCR4 neutrophil,Proliferation_stress,full_gene,3,0.0334327911233657,0.0587577644441388,-0.219381464456184,0.286247046702916,0.626739250401636,0.75,2,alpha_interaction,10,0.626739250401636
CXCR4 neutrophil,Proliferation_stress,identity_markers_removed,3,0.0334327911233657,0.0587577644441388,-0.219381464456184,0.286247046702916,0.626739250401636,0.75,2,alpha_interaction,10,0.626739250401636
CXCR4 neutrophil,Integrin_adhesion,full_gene,3,-0.177259687381748,0.0686781917255772,-0.47275809648406,0.118238721720563,0.123018077047016,0.25,3,alpha_interaction,10,0.149761137274628
CXCR4 neutrophil,Integrin_adhesion,identity_markers_removed,3,-0.177259687381748,0.0686781917255772,-0.47275809648406,0.118238721720563,0.123018077047016,0.25,3,alpha_interaction,10,0.149761137274628
CXCR4 neutrophil,CXCR4_aging_retention,full_gene,3,-0.358022979533931,0.0344126091019081,-0.506088486024057,-0.209957473043805,0.00911266208962297,0.25,3,alpha_interaction,10,0.0206980613190552
CXCR4 neutrophil,CXCR4_aging_retention,identity_markers_removed,3,-0.42626040116582,0.0284413249939115,-0.548633545788566,-0.303887256543075,0.00442243296088952,0.25,3,alpha_interaction,10,0.0137586803227674
OSM neutrophil,NETosis,full_gene,4,-0.130253818737544,0.0204981146508594,-0.195487967973453,-0.0650196695016344,0.00788525125381053,0.125,4,alpha_interaction,10,0.0206980613190552
OSM neutrophil,NETosis,identity_markers_removed,4,-0.141844985268621,0.0241195474631854,-0.21860414997795,-0.0650858205592916,0.00981027284962069,0.125,4,alpha_interaction,10,0.0211298184453369
OSM neutrophil,Degranulation,full_gene,4,-0.0767198770122205,0.00870617491382848,-0.104426811199888,-0.0490129428245533,0.00307930837828761,0.125,4,alpha_interaction,10,0.0107775793240066
OSM neutrophil,Degranulation,identity_markers_removed,4,-0.0767198770122205,0.00870617491382848,-0.104426811199888,-0.0490129428245533,0.00307930837828761,0.125,4,alpha_interaction,10,0.0107775793240066
OSM neutrophil,Oxidative_burst,full_gene,4,-0.346503119445666,0.0584884619358509,-0.532639509035141,-0.16036672985619,0.00960981418384706,0.125,4,alpha_interaction,10,0.0206980613190552
OSM neutrophil,Oxidative_burst,identity_markers_removed,4,-0.346503119445666,0.0584884619358509,-0.532639509035141,-0.16036672985619,0.00960981418384706,0.125,4,alpha_interaction,10,0.0211298184453369
OSM neutrophil,Phagocytosis,full_gene,4,-0.530136164807542,0.0213489741261033,-0.598078128636757,-0.462194200978327,0.00014318903633799,0.125,4,alpha_interaction,10,0.00200464650873186
OSM neutrophil,Phagocytosis,identity_markers_removed,4,-0.530136164807542,0.0213489741261033,-0.598078128636757,-0.462194200978327,0.00014318903633799,0.125,4,alpha_interaction,10,0.00200464650873186
OSM neutrophil,Chemotaxis,full_gene,4,-0.591974797177599,0.00704415164793968,-0.614392431563443,-0.569557162791755,3.71386274574039e-06,0.125,4,alpha_interaction,10,0.000103988156880731
OSM neutrophil,Chemotaxis,identity_markers_removed,4,-0.560770229707839,0.0112077671897911,-0.59643834699147,-0.525102112424208,1.75812204809133e-05,0.125,4,alpha_interaction,10,0.000492274173465572
OSM neutrophil,OSM_inflammation,full_gene,4,-0.626878123315796,0.0392861021623236,-0.751904033991281,-0.501852212640311,0.000535219160157924,0.125,4,alpha_interaction,10,0.00272581150136071
OSM neutrophil,OSM_inflammation,identity_markers_removed,4,-0.616782042312069,0.0376131933188705,-0.73648401041963,-0.497080074204508,0.000493528434539536,0.125,4,alpha_interaction,10,0.00282727309536247
