"PatientID","condition","biopsy_id","neut_state","cell","OSM","CXCR4","PADI4","MX1","IL1B","CXCL8","NFKBIA","CXCR2","FPR1","ITGAM","ICAM1","CD44","BCL2A1","MMP9","ELANE","LTF","CYBB","NCF2","RAC2","ISG15","IFIT3","IFI6"
"P007","Uninflamed UC","P007__Uninflamed UC","Neutrophil PADI4","SAM24406426_264619",0,0,0,0,2.76260971935275,0,2.76260971935275,3.18210022848627,0,2.76260971935275,0,0,2.76260971935275,3.53398586789084,0,0,0,2.76260971935275,0,0,0,0
"P007","Uninflamed UC","P007__Uninflamed UC","Neutrophil lowRNA","SAM24406426_701911",0,0,0,0,0,3.07265757635476,3.46199542384573,3.07265757635476,3.46199542384573,0,0,0,3.07265757635476,0,0,0,0,0,0,0,0,0
"P007","Uninflamed UC","P007__Uninflamed UC","Neutrophil lowRNA","SAM24406426_99205",0,0,0,0,0,0,0,3.3543534099914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P007","Uninflamed UC","P007__Uninflamed UC","Neutrophil PADI4","SAM24406426_602144",0,0,0,0,3.33236201604088,3.33236201604088,0,0,0,0,0,0,3.33236201604088,3.69647461249501,0,0,0,0,0,0,0,0
"P007","Uninflamed UC","P007__Uninflamed UC","Neutrophil lowRNA","SAM24406426_781622",0,3.82113852132017,0,0,3.82113852132017,3.9967965485631,3.46955157658766,0,3.46955157658766,0,0,0,0,0,0,0,0,3.46955157658766,0,0,0,0
"P007","Uninflamed UC","P007__Uninflamed UC","Neutrophil lowRNA","SAM24406426_773052",0,0,0,0,3.94889871073006,3.94889871073006,3.76496270671905,0,3.76496270671905,0,0,0,3.3974701154484,0,0,0,3.3974701154484,0,0,0,0,0
"P007","Uninflamed UC","P007__Uninflamed UC","Neutrophil PADI4","SAM24406426_120675",0,0,0,0,0,3.69014638008782,0,3.69014638008782,3.69014638008782,0,0,0,3.32135736246304,0,0,0,3.32135736246304,3.69014638008782,0,0,0,0
"P007","Uninflamed UC","P007__Uninflamed UC","Neutrophil lowRNA","SAM24406426_836730",0,0,0,0,0,0,4.07780619229792,0,0,0,0,0,3.7528836130244,0,0,0,0,0,0,0,0,0
"P007","Uninflamed UC","P007__Uninflamed UC","Neutrophil lowRNA","SAM24406426_438158",0,0,0,0,3.8124897333878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P007","Uninflamed UC","P007__Uninflamed UC","Neutrophil lowRNA","SAM24406426_645120",0,0,0,0,0,0,0,0,3.6231464784403,0,0,0,3.6231464784403,0,0,0,0,0,0,0,0,0
"P007","Uninflamed UC","P007__Uninflamed UC","Neutrophil PADI4","SAM24406426_461834",0,0,0,0,0,0,0,0,3.79772456337389,3.43900760654587,0,0,3.43900760654587,0,0,0,0,3.43900760654587,0,0,0,0
"P007","Uninflamed UC","P007__Uninflamed UC","Neutrophil lowRNA","SAM24406426_346166",0,0,0,0,0,0,0,0,3.8670571050831,3.52086114858656,0,3.52086114858656,3.52086114858656,0,0,0,0,0,3.52086114858656,0,0,0
"P007","Uninflamed UC","P007__Uninflamed UC","Neutrophil PADI4","SAM24406426_450271",0,0,0,0,3.42847568163194,3.96560901415495,3.42847568163194,0,3.42847568163194,0,0,0,0,3.78657021095469,0,0,0,0,0,0,0,0
"P007","Uninflamed UC","P007__Uninflamed UC","Neutrophil lowRNA","SAM24406426_391626",0,0,0,0,3.61304803859598,0,0,0,0,0,0,0,0,0,0,0,0,3.61304803859598,3.61304803859598,0,0,0
"P007","Uninflamed UC","P007__Uninflamed UC","Neutrophil lowRNA","SAM24406426_352877",0,0,0,0,4.00830098004315,4.00830098004315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P007","Uninflamed UC","P007__Uninflamed UC","Neutrophil PADI4","SAM24406426_123525",0,0,0,0,4.10118733315092,3.92884468835686,3.58354492775118,3.58354492775118,0,0,0,3.58354492775118,3.58354492775118,0,0,0,0,0,0,0,0,0
"P007","Uninflamed UC","P007__Uninflamed UC","Neutrophil lowRNA","SAM24406426_724969",0,0,0,0,0,4.18617217323651,3.69475349645978,0,3.69475349645978,0,0,0,0,0,0,0,3.69475349645978,0,0,0,0,0
"P007","Uninflamed UC","P007__Uninflamed UC","Neutrophil PADI4","SAM24406426_63232",0,0,0,0,0,0,4.27399067989676,0,3.65608238703296,0,0,0,3.65608238703296,3.65608238703296,0,0,0,0,0,0,0,0
"P007","Uninflamed UC","P007__Uninflamed UC","Neutrophil lowRNA","SAM24406426_838647",0,0,0,0,0,0,3.69632498923037,0,0,0,0,3.69632498923037,0,0,0,0,0,3.69632498923037,3.69632498923037,0,3.69632498923037,0
"P007","Uninflamed UC","P007__Uninflamed UC","Neutrophil lowRNA","SAM24406426_575250",0,0,0,0,0,0,0,0,0,4.00002131947223,0,4.00002131947223,0,0,0,0,0,0,0,0,0,0
"P007","Uninflamed UC","P007__Uninflamed UC","Neutrophil PADI4","SAM24406426_86519",0,0,3.73515680162834,0,0,3.73515680162834,4.2173001562987,0,4.05685707825817,3.73515680162834,0,0,0,0,0,0,0,0,0,0,0,0
"P007","Uninflamed UC","P007__Uninflamed UC","Neutrophil lowRNA","SAM24406426_674712",0,4.09175445272424,0,0,3.76810237115764,4.43187101338334,0,4.09175445272424,0,0,0,0,0,0,0,0,0,3.76810237115764,0,0,0,0
"P007","Uninflamed UC","P007__Uninflamed UC","Neutrophil lowRNA","SAM24406426_755599",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94276575421919,0,0,0,0,0
"P007","Uninflamed UC","P007__Uninflamed UC","Neutrophil lowRNA","SAM24406426_107313",0,0,0,0,0,0,0,0,0,0,0,0,4.01451553998971,0,0,0,0,0,0,0,0,0
"P007","Uninflamed UC","P007__Uninflamed UC","Neutrophil lowRNA","SAM24406426_843081",0,0,0,0,0,0,0,0,3.91110914886764,0,0,0,0,3.91110914886764,0,0,0,0,0,0,0,0
"P007","Uninflamed UC","P007__Uninflamed UC","Neutrophil lowRNA","SAM24406426_359408",0,0,0,0,4.00031898194719,0,0,0,0,0,0,0,4.00031898194719,0,0,0,0,0,0,0,4.00031898194719,0
"P007","Uninflamed UC","P007__Uninflamed UC","Neutrophil OSM","SAM24406426_206008",0,0,0,0,4.03519432403539,4.58675939710343,4.58675939710343,0,0,0,0,0,4.03519432403539,0,0,0,0,0,0,0,0,0
"P007","Uninflamed UC","P007__Uninflamed UC","Neutrophil OSM","SAM24406426_244132",3.96520090397754,0,0,0,0,0,0,3.96520090397754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_465468",0,0,0,0,4.4808004379441,3.56850312200255,3.41583491773013,0,0,0,3.41583491773013,2.72409288523931,3.41583491773013,0,0,0,0,2.72409288523931,0,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_710444",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_873311",0,0,0,0,0,4.24582935422257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil CXCR4","SAM24406427_100811",2.36033077384269,3.53192474034416,0,0,2.84639973973973,4.47699495392418,3.53192474034416,2.36033077384269,3.10451462101479,0,2.84639973973973,2.99121350472042,3.68654356436025,0,0,1.84418055229356,0,0,2.65057815499869,2.65057815499869,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_799959",0,0,0,0,0,0,0,0,4.18218687830391,0,0,4.18218687830391,0,0,0,0,0,0,0,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_218540",0,2.45393418995038,0,0,3.74991144530661,3.98298385479058,3.79551386027302,2.45393418995038,3.46871014159986,0,0,3.1846830385369,3.56098741267403,0,0,0,3.56098741267403,2.93254640232187,3.1846830385369,0,3.46871014159986,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_608435",3.58868417874751,0,0,0,4.43086517460908,4.29740981055468,4.29740981055468,3.42837279052743,3.58868417874751,2.70803100342099,2.70803100342099,0,2.70803100342099,0,0,0,0,3.58868417874751,3.18164753265899,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_271627",2.72692061690675,0,0,0,3.72586735272354,3.86532843730129,3.43205072217247,2.44748324710918,3.24451344795115,0,0,0,2.91364054880995,0,0,0,0,2.72692061690675,2.44748324710918,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_327747",2.867243068885,0,0,0,4.85198989586433,4.36446372182154,3.73929198263438,3.33765447092618,0,0,3.85343679178846,2.867243068885,2.867243068885,0,0,0,0,2.867243068885,3.33765447092618,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil PADI4","SAM24406427_298174",2.99012940762611,2.43275864958059,1.63335263883542,0,3.54625630215549,3.95439823029138,3.47019740084319,2.63138892111639,2.89538569702526,2.14134074163034,3.06952941566311,2.77921942115497,2.43275864958059,0,0,0,2.14134074163034,2.89538569702526,2.89538569702526,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_737105",1.71833107999791,0,0,0,3.81722416382738,4.18365531335133,3.31898364898219,2.97329647951954,3.14391323799502,1.71833107999791,2.97329647951954,0,3.47565633520753,0,0,0,0,2.22804906780625,2.71369500360939,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_737296",0,0,0,0,4.2813519694538,3.38557493477451,3.67741772130606,2.96115898944784,3.6014909524794,0,2.47534399542108,0,3.38557493477451,0,0,0,2.47534399542108,2.47534399542108,3.6014909524794,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil PADI4","SAM24406427_378901",0,0,0,0,3.14015350784328,2.88845154338917,2.88845154338917,3.14015350784328,3.14015350784328,0,0,3.42385690074448,3.42385690074448,3.42385690074448,0,0,2.41119798340879,0,3.30456892264854,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil CXCR4","SAM24406427_272886",0,2.68479186080511,1.68808712632359,0,4.0229504650491,3.8513912945111,3.51268566032397,0,3.29454802179738,0,2.68479186080511,2.68479186080511,3.24322934316872,0,0,0,0,2.68479186080511,2.68479186080511,0,3.03962859782283,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_105703",0,0,1.70264305412406,1.70264305412406,3.78295333535751,3.39312991782979,3.59841645538824,2.959411975555,3.43023999068828,0,2.84489732537844,2.69888513430374,3.52389094833517,1.70264305412406,0,0,0,2.21222590601231,2.50214573362449,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_591106",1.86989888036793,0,0,0,3.81897061035145,3.77278165506688,3.2586640722614,2.65888978937493,3.18489224171252,0,2.65888978937493,1.86989888036793,2.98768732526367,0,0,0,0,2.98768732526367,2.98768732526367,2.3766886295751,1.86989888036793,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_731425",1.74816121536143,0,0,0,2.88268918042107,3.7904575875737,2.99541052992291,2.99541052992291,3.22935045472897,0,0,2.99541052992291,3.49079691555458,1.74816121536143,0,0,1.74816121536143,3.08711090936578,3.28628842780033,0,2.73873659402795,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil PADI4","SAM24406427_51353",2.26526804063614,0,0,0,4.18815698825781,4.05513613401393,3.40520919457611,3.25092085596024,3.18431017454929,1.75245076205384,0,2.89883653220365,3.3597953881728,1.75245076205384,0,0,0,2.26526804063614,2.89883653220365,0,1.75245076205384,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_412840",1.86172865427838,0,1.86172865427838,0,3.580077707568,2.97201580725109,3.24058374796362,3.35708183453851,3.40471345370904,0,2.36563025816879,2.64585871765391,3.16748415533918,1.86172865427838,0,0,0,2.97201580725109,2.97201580725109,0,1.86172865427838,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_298893",1.74562604853708,1.74562604853708,0,0,3.92760341466702,4.06322247167079,3.48069026954652,2.98808253399812,2.53914927872475,0,2.53914927872475,2.2527597738637,3.41152611252304,1.74562604853708,0,0,0,2.53914927872475,2.875940427191,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil PADI4","SAM24406427_603123",2.27336936011796,0,1.76565168201701,0,3.78185635505956,3.46545277179537,3.23936082815601,3.09838812021364,3.46545277179537,2.27336936011796,2.7527246741747,2.55953132717643,2.27336936011796,3.46545277179537,0,0,0,2.89563345623433,2.7527246741747,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil PADI4","SAM24406427_424878",0,0,0,0,3.68083862162399,3.68083862162399,3.73811314087696,3.34595386358548,3.26236270760314,2.06942550565956,3.02615345888797,3.02615345888797,3.61193545060831,0,0,0,2.06942550565956,3.02615345888797,2.8445924452285,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_745166",3.60532768470629,0,0,0,4.58554024524254,3.96505649505876,3.17442490190063,3.17442490190063,3.17442490190063,0,3.60532768470629,3.17442490190063,3.60532768470629,0,0,0,0,0,0,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil PADI4","SAM24406427_48463",3.04813079202121,0,0,0,3.70860692533282,3.44098270717246,3.44098270717246,3.55279975484693,3.55279975484693,3.28636672836479,0,0,2.5895132089472,2.5895132089472,0,0,0,3.04813079202121,2.5895132089472,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil PADI4","SAM24406427_560868",0,2.27253850861847,2.88857809937156,0,3.63251124641215,2.74732076966536,2.27253850861847,3.28353680621255,3.088796022164,2.27253850861847,0,1.76796188193636,2.99903157542144,3.16382524878913,0,0,0,1.76796188193636,3.28353680621255,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil PADI4","SAM24406427_781919",2.54366616284453,0,0,0,3.50415293498473,1.75481094197642,3.21774488761205,3.15340138002854,2.7353592644928,0,0,2.87708422330482,2.54366616284453,2.87708422330482,0,0,0,3.0780622313283,2.7353592644928,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil CXCR4","SAM24406427_217116",0,0,0,0,0,4.81081654321083,4.23955821121489,0,0,0,0,3.31097236812214,4.06834453733875,0,0,0,0,0,3.93405904401059,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil CXCR4","SAM24406427_180857",1.9093751040972,0,0,0,3.81678469127657,4.27428243386557,3.53948850437169,0,3.04839562856371,0,3.2502621319307,3.57891007479409,3.3258332738757,0,0,0,0,2.90577108405441,2.71243382572846,0,1.9093751040972,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil PADI4","SAM24406427_627025",2.33998514232708,0,1.83095168996712,0,4.09228394879863,3.70307122388043,3.68231173547736,3.15910173771979,3.35403255195694,2.33998514232708,1.83095168996712,2.33998514232708,3.15910173771979,2.33998514232708,0,0,0,3.06920099268031,2.62506897176919,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil CXCR4","SAM24406427_171779",0,0,0,0,0,4.26239278498439,3.58113721084178,0,3.05410538234005,0,2.57959066074928,3.30241528204334,3.58113721084178,0,0,0,0,3.05410538234005,3.30241528204334,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_828763",0,0,0,0,3.52272999557995,3.79075833980129,3.55271117870434,2.78101786698791,3.41475309674239,2.588424829035,2.588424829035,0,3.20075332782629,0,0,0,0,2.588424829035,2.92335335207773,0,3.41475309674239,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_640699",2.82106792243818,2.62998562730005,0,0,3.58382371067118,4.06269566400709,3.48668371687738,3.35554978764283,3.30016827645754,0,2.34580498602917,0,3.7026410944407,0,0,0,0,2.82106792243818,2.82106792243818,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil CXCR4","SAM24406427_741098",0,0,0,0,2.9546326339076,4.64607201032759,3.96824959696426,0,3.40197428775081,0,3.63122966048146,3.63122966048146,3.63122966048146,0,0,0,0,3.63122966048146,2.9546326339076,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_437265",0,0,0,0,3.7823817022752,3.59265554567566,3.21471757585494,3.21471757585494,3.49998009789807,0,2.9614839282335,2.48076941184719,3.59265554567566,0,0,0,0,2.9614839282335,3.21471757585494,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_76484",3.3125065811436,2.70497762168972,2.41945106686277,0,4.05084390044629,4.20320258317028,3.03791461652123,2.41945106686277,3.3125065811436,2.41945106686277,2.70497762168972,2.41945106686277,3.37631425003487,0,0,0,0,3.03791461652123,2.70497762168972,1.90696779344415,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil PADI4","SAM24406427_624939",2.64732647783904,0,0,0,3.85359881017959,3.70291266821382,3.60440949141592,3.09103425010551,3.42426930567014,2.36219701143864,2.83904868611275,3.46781065727037,3.57472795100575,2.64732647783904,0,0,2.36219701143864,2.36219701143864,3.09103425010551,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_426987",2.34437083639602,2.62554469899737,0,0,3.28641838435228,2.34437083639602,3.50473304771485,3.1500304039967,2.95334610829892,0,2.81426169060925,2.62554469899737,3.1500304039967,2.34437083639602,0,0,0,3.43160151718079,3.06191008513752,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_498988",2.88122415731295,0,0,0,3.89421572244884,4.12146093460805,3.84529067916678,3.12497010604041,3.34536358230522,1.91254597100159,0,3.34536358230522,3.2115303196213,0,0,0,2.69490909033539,2.41622718057381,3.01821147558253,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_458093",1.88543896550392,0,0,0,3.55241085508832,3.27179211593508,3.0017777834758,3.0017777834758,3.66474083687299,2.67388315983885,2.39216634907189,2.67388315983885,3.33449684911997,2.67388315983885,0,1.88543896550392,2.39216634907189,1.88543896550392,3.27179211593508,0,1.88543896550392,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_806595",3.50460851854584,0,1.98297208665954,0,4.29718368257936,4.377457837991,3.59587505638851,3.38646458160891,3.31231074967193,1.98297208665954,3.22346896693998,1.98297208665954,3.44971954587213,1.98297208665954,0,0,0,3.11394176926664,2.7826349450905,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil CXCR4","SAM24406427_817794",0,0,0,0,3.59764280502603,3.97316644120844,3.45084877408993,2.32930342887728,3.04429445807166,2.60949729161852,2.32930342887728,2.32930342887728,2.79754460549499,2.32930342887728,0,0,2.32930342887728,3.13209040417112,3.45084877408993,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_110270",2.4178523429896,1.90730373591176,1.90730373591176,0,4.1615456935253,4.00423365448033,3.65000280638297,2.70188441036427,3.65000280638297,1.90730373591176,2.70188441036427,1.90730373591176,3.58871337623444,2.89237516872069,0,0,0,1.90730373591176,2.70188441036427,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_431805",0,2.68436736755824,1.9041396651961,1.9041396651961,3.51212701486636,3.77249322533675,3.27139095013617,2.40647597583868,3.27139095013617,1.9041396651961,1.9041396651961,2.40647597583868,2.87012603449338,3.19939444013968,0,0,0,2.40647597583868,3.19939444013968,0,2.40647597583868,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_63064",2.47310838328962,0,1.96484757111223,0,4.15917635997419,4.15917635997419,3.34671915543669,3.07944550890909,3.50980353107584,0,2.75390176473407,2.94152993824126,3.46249109153711,0,0,0,1.96484757111223,3.46249109153711,2.47310838328962,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_33068",3.05959394545662,0,0,0,4.23318867431439,4.22230116553661,3.25392646453415,3.44216881782894,3.25392646453415,1.94727506977671,3.25392646453415,2.73454054852564,3.48942954365765,1.94727506977671,0,0,0,2.92187421591844,1.94727506977671,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil CXCR4","SAM24406427_617130",0,0,0,0,3.78107590216913,4.05695043547519,3.05119587023633,0,3.24831932945251,1.92910187598755,0,3.56857657657015,3.43945665686918,2.72209818051261,0,0,0,2.72209818051261,2.43908570806188,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil CXCR4","SAM24406427_797230",0,3.22289781010626,0,0,3.71713897912172,3.4662422894084,3.22289781010626,0,2.16952144692542,0,0,2.92275222139242,2.92275222139242,0,0,0,2.65936574691839,2.16952144692542,3.32100189167331,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_511699",0,0,0,0,3.71182380106041,3.8890028301296,3.16123633967091,3.44234856725312,3.35183169150975,0,2.35624975843528,2.35624975843528,2.96481935593514,2.35624975843528,0,0,0,2.63732697750392,2.82588911407364,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil lowRNA","SAM24406427_671698",0,2.42849291105633,0,0,3.86946297771011,3.76234417996517,3.31878503301132,3.31878503301132,3.76234417996517,0,2.42849291105633,3.15513763084583,2.42849291105633,0,0,0,0,2.42849291105633,0,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil PADI4","SAM24406427_762133",0,0,0,0,2.40393171626052,3.33960472836626,3.33960472836626,2.87168482335057,3.00969982476629,2.40393171626052,2.40393171626052,3.27745727424523,3.58687438830476,1.8987368368836,0,0,0,3.20460260650094,3.00969982476629,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_172744",0,0,1.91314148718666,0,3.22186190463343,4.0769915937999,3.5733772153538,3.13441971228619,3.50094841305377,1.91314148718666,1.91314148718666,2.88833496947475,3.13441971228619,0,0,0,0,3.22186190463343,3.02660805982197,0,1.91314148718666,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_745371",1.88155828251203,0,0,1.88155828251203,4.02509555221099,3.72167390185567,3.42951280795175,3.1038348196002,3.51021123152462,0,2.66849318943153,2.66849318943153,3.2649390878067,0,0,0,3.1038348196002,1.88155828251203,2.85689240257005,0,2.66849318943153,2.38736783684303
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil CXCR4","SAM24406427_327766",0,0,0,0,4.51701156286433,4.46719549927459,3.38283468531862,3.50538698528486,2.46820744198194,0,3.38283468531862,2.9560117744432,3.60014509502003,0,0,0,0,0,3.21404191575213,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_849166",2.37516364924479,0,0,0,2.84038205030504,3.44861908495209,2.37516364924479,2.84038205030504,3.4066152932271,1.87291097811329,0,1.87291097811329,3.17150243329636,0,0,0,2.65382955331012,2.84038205030504,3.44861908495209,0,2.65382955331012,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_748381",0,0,2.41507677511995,0,3.53484665235624,3.745375712145,2.69589606096059,3.49681828796482,3.49681828796482,0,1.90869730046988,2.41507677511995,3.40693387327783,1.90869730046988,0,0,0,0,3.02221409283357,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_236584",3.02392982991295,2.06061478718082,0,0,4.07013712291235,4.28532439279231,3.8903867282552,2.56497063084655,3.02392982991295,2.56497063084655,2.56497063084655,3.15818148502737,3.57534421903301,0,0,0,0,2.06061478718082,2.84068783458901,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_649671",1.91935232829801,0,0,0,3.68276724165563,3.7656409980996,3.22277061448521,1.91935232829801,3.22277061448521,1.91935232829801,1.91935232829801,3.02867094426668,3.13585671236135,0,0,0,0,3.35716057807773,2.70415189366582,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_616143",2.54379641541744,0,0,0,3.40244767057611,4.38093927375047,3.7037091803304,3.46302130183204,3.14087792610458,2.03800127561874,2.54379641541744,2.03800127561874,3.56175340833479,0,0,0,0,3.33137986915624,3.14087792610458,0,2.03800127561874,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_781834",0,0,0,0,4.14286157436662,4.13758319929603,3.59950019389946,1.93633612338523,3.24774641931468,2.72565922309394,1.93633612338523,2.72565922309394,3.24774641931468,0,0,0,1.93633612338523,3.24774641931468,2.91386386734292,0,2.44433848133352,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_768971",2.71971859722482,0,0,0,3.51702981145593,3.93692684461564,3.76417530578127,0,2.71971859722482,2.23205008146679,2.71971859722482,2.71971859722482,3.27712199455955,0,0,0,0,2.23205008146679,2.98063987493931,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_737283",3.2307036368353,1.93553461426984,0,0,3.87331098846684,3.36371459061615,3.68583799188736,3.36371459061615,3.30249531598226,2.71666611315521,2.71666611315521,1.93553461426984,2.71666611315521,2.43884793350553,0,0,2.71666611315521,1.93553461426984,3.30249531598226,0,1.93553461426984,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_725411",2.52708046800591,0,0,0,4.3352535426391,4.37799371808448,3.67899432974367,2.80861643746156,3.56489264916805,0,2.80861643746156,2.01618098640467,3.32919389936822,0,0,0,0,2.01618098640467,2.99652631137282,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_767888",0,0,0,0,4.20324550102888,4.08234237754845,3.06981728748965,0,3.51735846830375,0,3.06981728748965,3.51735846830375,4.08234237754845,0,0,0,0,3.06981728748965,0,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_725520",1.92619271907568,0,1.92619271907568,0,4.01383390458419,3.86984780034655,3.51002237660305,2.89983475519131,3.42058963635446,2.43230706570212,3.14503629321867,2.43230706570212,3.36680173786037,0,0,0,0,2.89983475519131,2.89983475519131,0,2.71246554995994,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil OSM","SAM24406427_615983",2.45383824248515,3.16899773381815,0,0,3.2563803765586,4.44576334025896,3.2563803765586,2.92297685423697,2.7349728578916,0,2.7349728578916,3.2563803765586,3.2563803765586,0,0,0,0,3.16899773381815,3.06123427424076,1.94576178370096,1.94576178370096,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_523889",3.00448301780234,0,0,0,4.3347137697429,4.15948000556561,3.14088427468124,2.0315890777483,3.56553426559947,0,2.53957383399627,3.40475220266426,3.14088427468124,2.53957383399627,0,0,2.0315890777483,3.00448301780234,0,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil PADI4","SAM24406427_298279",0,1.91030341160382,0,0,3.6093858015455,2.69002744924836,2.87551211381457,3.01184418138196,3.11806922447272,2.41244359218186,0,0,3.20418426922185,2.69002744924836,0,0,0,2.87551211381457,2.69002744924836,0,0,0
"P007","Inflamed UC","P007__Inflamed UC","Neutrophil MX1","SAM24406427_735489",0,0,1.95196037508041,0,3.66867710337043,3.93376570330151,3.49472608972773,3.064801189548,2.73964960690483,2.45925820154838,2.45925820154838,2.73964960690483,3.172148457242,0,0,0,0,2.92704371752427,2.73964960690483,0,2.73964960690483,2.45925820154838
