subset,marker,kind,family,n_PBS,n_GCV,PBS_median,GCV_median,PBS_q25,PBS_q75,GCV_q25,GCV_q75,status,p_exact,rank_biserial,median_difference,hodges_lehmann_shift,q_family,family_test_count,q_all_tests
Saved: cd177+ all neutrophil/padi4+,F4/80,saved gate,Exploratory subset MFI,2,4,3820.5842066409245,5778.817825875376,3714.861720547693,3926.306692734156,4996.48727968911,6720.976000819736,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: cd177+ all neutrophil/padi4+ cxcr4-,OSM,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: cd177+ all neutrophil/padi4+ cxcr4-,CXCR4,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: cd177+ all neutrophil/padi4+ cxcr4-,MX1,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: cd177+ all neutrophil/padi4+ cxcr4-,PADI4,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: cd177+ all neutrophil/padi4+ cxcr4-,NAMPT,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: cd177+ all neutrophil/padi4+ cxcr4-,CD177,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: cd177+ all neutrophil/padi4+ cxcr4-,CD11b,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: cd177+ all neutrophil/padi4+ cxcr4-,CD45,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: cd177+ all neutrophil/padi4+ cxcr4-,Ly6G,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: cd177+ all neutrophil/padi4+ cxcr4-,F4/80,saved gate,Exploratory subset MFI,0,0,,,,,,,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: cd177- all neutrophils,OSM,saved gate,Exploratory subset MFI,6,5,1079.3718508928207,-2524.528299648461,-7252.121797387208,2398.731083302327,-7406.89019885426,8815.924486556023,tested,0.7922077922077922,0.1333333333333333,-3603.9001505412816,5921.126843665799,1.0,170.0,1.0
Saved: cd177- all neutrophils,CXCR4,saved gate,Exploratory subset MFI,6,5,1203.7985327522342,1740.8503602830174,674.0159423286614,2168.586731597231,1693.8935010959801,2412.379000111995,tested,0.329004329004329,0.3999999999999999,537.0518275307832,680.2622277540844,0.9586466165413534,170.0,0.9339622641509433
Saved: cd177- all neutrophils,MX1,saved gate,Exploratory subset MFI,6,5,863.5390115826784,234.16475331050424,-713.3397395185143,1433.7863065168513,-1484.2574411086969,2886.811674166024,tested,0.9307359307359307,0.06666666666666665,-629.3742582721742,834.5491800941236,1.0,170.0,1.0
Saved: cd177- all neutrophils,PADI4,saved gate,Exploratory subset MFI,6,5,1985.234670079395,1903.8198243763093,1642.4541662722968,2232.732174139479,1550.9659637877435,4365.458146046157,tested,0.7922077922077922,0.1333333333333333,-81.4148457030858,893.6527579573691,1.0,170.0,1.0
Saved: cd177- all neutrophils,NAMPT,saved gate,Exploratory subset MFI,6,5,20.798430852487378,210.28359130573105,-103.69244273188869,121.87750736844913,-140.05415087680583,303.1137710904933,tested,0.6623376623376623,0.19999999999999996,189.48516045324368,140.00983847605147,1.0,170.0,1.0
Saved: cd177- all neutrophils,CD177,saved gate,Exploratory subset MFI,6,5,-7030.227765652745,-7626.606921648437,-7703.392902581481,-5947.6485637540645,-7988.711995382875,-6502.865124763886,tested,0.6623376623376623,-0.19999999999999996,-596.3791559956917,-351.5258270520976,1.0,170.0,1.0
Saved: cd177- all neutrophils,CD11b,saved gate,Exploratory subset MFI,6,5,11891.003047744929,10601.678825159821,9605.783853881125,17601.361195049714,10087.302727643364,12778.950778871991,tested,0.6623376623376623,-0.19999999999999996,-1289.3242225851081,-908.0882764923681,1.0,170.0,1.0
Saved: cd177- all neutrophils,CD45,saved gate,Exploratory subset MFI,6,5,17006.923638970235,13479.87385434988,14451.320947365608,23528.46868536296,12895.197085652238,15556.320750853192,tested,0.24675324675324675,-0.4666666666666667,-3527.0497846203543,-2624.1753178652916,0.8925117435755734,170.0,0.8636363636363636
Saved: cd177- all neutrophils,Ly6G,saved gate,Exploratory subset MFI,6,5,9819.269237458957,15116.72311151056,7786.432516906263,11543.030391060936,14994.690099075126,20076.340482931246,tested,0.1774891774891775,0.5333333333333334,5297.453874051604,6905.31318367004,0.8925117435755734,170.0,0.8636363636363636
Saved: cd177- all neutrophils,F4/80,saved gate,Exploratory subset MFI,6,5,3184.054521783106,3375.985880255332,1857.9904748365727,3344.9422306840697,2819.59574197814,4855.847978222302,tested,0.9307359307359307,0.06666666666666665,191.9313584722263,191.93135847222652,1.0,170.0,1.0
Saved: cd177- all neutrophils/cxcr4+ osm+,OSM,saved gate,Exploratory subset MFI,3,4,8718.404827856366,13097.882015327668,8252.729190773296,9209.60282365956,11877.041674278293,15407.220033497919,tested,0.05714285714285714,1.0,4379.477187471302,4353.954828751177,0.7622139764996907,170.0,0.8055555555555556
Saved: cd177- all neutrophils/cxcr4+ osm+,CXCR4,saved gate,Exploratory subset MFI,3,4,3493.215595779316,2345.4683144533365,2784.2364840559617,3774.831506336277,2195.201652602062,2495.85694947712,tested,0.6285714285714286,-0.33333333333333337,-1147.7472813259797,-1147.7472813259794,1.0,170.0,1.0
Saved: cd177- all neutrophils/cxcr4+ osm+,MX1,saved gate,Exploratory subset MFI,3,4,3242.801702315104,4544.403305576854,3097.225297041288,7279.655226041773,3927.8656989208935,5340.5869651776065,tested,0.8571428571428571,0.16666666666666674,1301.60160326175,587.3264648718873,1.0,170.0,1.0
Saved: cd177- all neutrophils/cxcr4+ osm+,PADI4,saved gate,Exploratory subset MFI,3,4,1012.5493749628365,2128.2189163753874,978.8292921021243,1714.4885969187249,965.5565959784589,3629.612109209209,tested,0.6285714285714286,0.33333333333333326,1115.6695414125509,447.45040231737477,1.0,170.0,1.0
Saved: cd177- all neutrophils/cxcr4+ osm+,NAMPT,saved gate,Exploratory subset MFI,3,4,203.52012631426302,487.0832528322716,104.62860124888235,346.98403826397384,441.07228218907176,566.7593826448567,tested,0.22857142857142856,0.6666666666666667,283.56312651800863,283.5631265180086,0.8925117435755734,170.0,0.8636363636363636
Saved: cd177- all neutrophils/cxcr4+ osm+,CD177,saved gate,Exploratory subset MFI,3,4,-8543.274267817,-10463.883879770714,-12504.016497599527,-8133.903986375435,-11789.134859168147,-9146.31746795116,tested,0.8571428571428571,-0.16666666666666663,-1920.6096119537142,-558.2324490710826,1.0,170.0,1.0
Saved: cd177- all neutrophils/cxcr4+ osm+,CD11b,saved gate,Exploratory subset MFI,3,4,11742.843216362506,11441.278213850997,11479.298250857635,13784.066007158744,9904.078189181782,12262.095007374644,tested,0.6285714285714286,-0.33333333333333337,-301.5650025115083,-2220.7056092094863,1.0,170.0,1.0
Saved: cd177- all neutrophils/cxcr4+ osm+,CD45,saved gate,Exploratory subset MFI,3,4,19070.01583258472,12412.005755602297,16821.791491214193,20928.14437672888,11382.822680064819,13913.69706059822,tested,0.11428571428571428,-0.8333333333333334,-6658.010076982422,-6513.491686560981,0.7622139764996907,170.0,0.8055555555555556
Saved: cd177- all neutrophils/cxcr4+ osm+,Ly6G,saved gate,Exploratory subset MFI,3,4,15519.284601552516,25601.827976638462,12403.293705467804,17014.113993502633,21044.948786190806,29825.517720671523,tested,0.11428571428571428,0.8333333333333333,10082.543375085947,11703.704879220539,0.7622139764996907,170.0,0.8055555555555556
Saved: cd177- all neutrophils/cxcr4+ osm+,F4/80,saved gate,Exploratory subset MFI,3,4,-1001.464870360554,-4054.006806534081,-1905.6796258959318,-412.7944001705314,-4493.453391850582,-1365.8380636476063,tested,0.4,-0.5,-3052.541936173527,-2279.0894583444074,0.9586466165413534,170.0,0.9339622641509433
Saved: cd177- all neutrophils/cxcr4- mx1+,OSM,saved gate,Exploratory subset MFI,2,3,2702.54297361102,11710.048349400577,1834.140831806094,3570.945115415946,10512.414781297595,12735.977280926927,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: cd177- all neutrophils/cxcr4- mx1+,CXCR4,saved gate,Exploratory subset MFI,2,3,665.479928641495,1160.4761576036976,646.2561090192801,684.7037482637099,964.3974382552568,1179.238936051605,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: cd177- all neutrophils/cxcr4- mx1+,MX1,saved gate,Exploratory subset MFI,2,3,3175.8189638627373,3593.0163020249547,3054.6328389872087,3297.0050887382654,3537.67911045023,4047.807349533906,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: cd177- all neutrophils/cxcr4- mx1+,PADI4,saved gate,Exploratory subset MFI,2,3,-669.6199101175791,616.9372670778955,-961.1529342808157,-378.08688595434273,415.199869598254,1095.4609002195061,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: cd177- all neutrophils/cxcr4- mx1+,NAMPT,saved gate,Exploratory subset MFI,2,3,245.9147264645231,323.4493378372718,215.2227724041099,276.60668052493634,316.7978970906063,402.3535023243958,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: cd177- all neutrophils/cxcr4- mx1+,CD177,saved gate,Exploratory subset MFI,2,3,-5033.42534665582,-7499.245473199673,-5396.341489318131,-4670.509203993509,-7683.148491685084,-6918.129621136382,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: cd177- all neutrophils/cxcr4- mx1+,CD11b,saved gate,Exploratory subset MFI,2,3,12629.334211504312,9235.763661107343,12037.427153159968,13221.241269848659,8964.49559807033,9240.39635672513,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: cd177- all neutrophils/cxcr4- mx1+,CD45,saved gate,Exploratory subset MFI,2,3,10432.635375451118,9798.792345171738,9090.127014788548,11775.14373611369,8883.290934442872,10038.118442001141,insufficient mice with >=20 subset events,,,,,,170.0,
Saved: cd177- all neutrophils/cxcr4- mx1+,Ly6G,saved gate,Exploratory subset MFI,2,3,6341.267888852815,22067.46055737315,5737.646926093382,6944.88885161225,17305.66953670882,22919.857121339308,insufficient mice with >=20 subset events,,,,,,170.0,
