cell_ID,PatientID,Diagnosis2,cell_type,a5B1_cell_raw,a5B1_cell_clr,higher_signal_posterior,a5B1_positive,previous_a5B1_high
P10_9135,P10,UC_Inflamed,Fibroblast,12.913,1.04126690372006,0.0353011029905916,False,True
P10_9139,P10,UC_Inflamed,Fibroblast,10.1434,0.731420642101885,0.021593098577011787,False,False
P10_9140,P10,UC_Inflamed,Fibroblast,17.3466,1.13762839747449,0.0726957473799573,False,True
P10_9143,P10,UC_Inflamed,Fibroblast,22.9298,1.34218582267476,0.15755005980537157,False,True
P10_9147,P10,UC_Inflamed,Fibroblast,7.8,0.654227841935999,0.014090888096501475,False,False
P10_9149,P10,UC_Inflamed,Fibroblast,8.9695,1.15196039519037,0.01743514904849359,False,True
P10_9150,P10,UC_Inflamed,Fibroblast,16.5613,1.34829942691041,0.06439093870305193,False,True
P10_9155,P10,UC_Inflamed,Fibroblast,13.7391,0.971857609031277,0.04065621954931162,False,True
P10_9156,P10,UC_Inflamed,Fibroblast,11.5458,0.931228134124872,0.027780632849414493,False,False
P10_9157,P10,UC_Inflamed,Fibroblast,13.8814,0.920478639938567,0.04164545697584251,False,False
P10_9162,P10,UC_Inflamed,Fibroblast,12.8571,1.00456485564653,0.03496182208734212,False,True
P10_9163,P10,UC_Inflamed,Fibroblast,8.1325,0.609302408970421,0.014966879660767193,False,False
P10_9166,P10,UC_Inflamed,Fibroblast,4.9208,0.773028489222319,0.008681215721122543,False,False
P10_9168,P10,UC_Inflamed,Fibroblast,17.3448,1.18234197405083,0.07267578514194148,False,True
P10_9171,P10,UC_Inflamed,Fibroblast,12.052,1.00924037809596,0.03038141885219119,False,True
P10_9174,P10,UC_Inflamed,Fibroblast,8.0737,0.747909182812079,0.014807788733163527,False,False
P10_9177,P10,UC_Inflamed,Fibroblast,28.7818,1.82477748076504,0.2974682125113098,False,True
P10_9178,P10,UC_Inflamed,Fibroblast,32.5962,1.65434600627804,0.4085044125402754,False,True
P10_9179,P10,UC_Inflamed,Fibroblast,32.4259,1.58739634553777,0.4033942849024075,False,True
P10_9180,P10,UC_Inflamed,Fibroblast,23.2476,1.29600783818088,0.16384654487146658,False,True
P10_9181,P10,UC_Inflamed,Fibroblast,5.5731,0.525627294867724,0.009585989597917212,False,False
P10_9194,P10,UC_Inflamed,Fibroblast,17.6599,1.14306064980295,0.07623676660189611,False,True
P10_9195,P10,UC_Inflamed,Fibroblast,17.1677,1.27567766700525,0.0707328294463536,False,True
P10_9197,P10,UC_Inflamed,Fibroblast,11.8154,1.08570481527061,0.02913998998890076,False,True
P10_9199,P10,UC_Inflamed,Fibroblast,17.7681,1.18177368263526,0.07749067075539784,False,True
P10_920,P10,UC_Inflamed,Fibroblast,6.8159,0.624150492062433,0.01181978838648475,False,False
P10_9200,P10,UC_Inflamed,Fibroblast,5.0341,0.678843477846568,0.008825216012344716,False,False
P10_9204,P10,UC_Inflamed,Fibroblast,12.7588,1.10854833166593,0.03437205845332659,False,True
P10_9205,P10,UC_Inflamed,Fibroblast,15.944,1.01655784941417,0.05841302801193057,False,True
P10_9207,P10,UC_Inflamed,Fibroblast,4.4945,0.528041286127339,0.008190034576391649,False,False
P10_9215,P10,UC_Inflamed,Fibroblast,10.0386,0.90617591183536,0.02118628580390658,False,False
P10_9224,P10,UC_Inflamed,Fibroblast,5.3665,0.671193511010918,0.009279655173967536,False,False
P10_9225,P10,UC_Inflamed,Fibroblast,20.0569,1.22976554055628,0.10794143142089638,False,True
P10_9241,P10,UC_Inflamed,Fibroblast,23.3765,1.33211885988401,0.16644632374529422,False,True
P10_9245,P10,UC_Inflamed,Fibroblast,19.0989,1.2753788773441,0.09426066397548744,False,True
P10_9249,P10,UC_Inflamed,Fibroblast,13.1371,1.34303468307805,0.03669003881022052,False,True
P10_925,P10,UC_Inflamed,Fibroblast,11.415,1.45190275513847,0.02714181750211508,False,True
P10_9256,P10,UC_Inflamed,Fibroblast,19.9136,1.60807883712512,0.10580658035149386,False,True
P10_9258,P10,UC_Inflamed,Fibroblast,3.3846,0.509950274362561,0.007324110259915845,False,False
P10_9264,P10,UC_Inflamed,Fibroblast,3.0753,0.391478933833356,0.007211373383465638,False,False
P10_9265,P10,UC_Inflamed,Fibroblast,16.2584,1.16859324951796,0.061398765483670854,False,True
P10_9266,P10,UC_Inflamed,Fibroblast,12.2017,0.9663243648853,0.031190858975531283,False,True
P10_927,P10,UC_Inflamed,Fibroblast,3.2103,0.554193005756315,0.007252283048929159,False,False
P10_9270,P10,UC_Inflamed,Fibroblast,2.952,0.320180609106398,0.007186264200432995,False,False
P10_9275,P10,UC_Inflamed,Fibroblast,17.5194,1.45832557893491,0.07463237810586386,False,True
P10_9280,P10,UC_Inflamed,Fibroblast,17.4297,1.19438287132208,0.07362206473747493,False,True
P10_9281,P10,UC_Inflamed,Fibroblast,29.1236,1.62122857035154,0.3069859826567184,False,True
P10_9283,P10,UC_Inflamed,Fibroblast,5.9712,0.648695346272143,0.01022792969265427,False,False
P10_9284,P10,UC_Inflamed,Fibroblast,32.3696,1.76081574796886,0.4017063655600768,False,True
P10_9285,P10,UC_Inflamed,Fibroblast,16.4831,1.02715167273011,0.06360742848555329,False,True
P10_929,P10,UC_Inflamed,Fibroblast,8.0453,0.674146860672206,0.014731597869225576,False,False
P10_9290,P10,UC_Inflamed,Fibroblast,15.4308,1.17629416385572,0.05379437441026389,False,True
P10_9291,P10,UC_Inflamed,Fibroblast,12.0215,0.945452862247686,0.030218798303237572,False,True
P10_9292,P10,UC_Inflamed,Fibroblast,24.7924,1.28755895439599,0.19672535240829617,False,True
P10_9295,P10,UC_Inflamed,Fibroblast,27.9257,1.42671507082808,0.27416049409341,False,True
P10_93,P10,UC_Inflamed,Fibroblast,3.5693,0.464592595957533,0.007421621716925231,False,False
P10_9302,P10,UC_Inflamed,Fibroblast,21.7545,1.2822064574481,0.1356689775292491,False,True
P10_9305,P10,UC_Inflamed,Fibroblast,39.81,1.64154855994146,0.61728126457435,True,True
P10_9313,P10,UC_Inflamed,Fibroblast,1.5544,0.284078117534784,0.008297208302079124,False,False
P10_9318,P10,UC_Inflamed,Fibroblast,18.651,1.25523878214638,0.08833300821391263,False,True
P10_932,P10,UC_Inflamed,Fibroblast,3.6993,0.322706783968472,0.007502475454665578,False,False
P10_9327,P10,UC_Inflamed,Fibroblast,45.9928,1.75318932930871,0.7573813184004026,True,True
P10_9328,P10,UC_Inflamed,Fibroblast,34.6813,1.78611926965185,0.47120273474061564,False,True
P10_9329,P10,UC_Inflamed,Fibroblast,19.7262,1.41447197221507,0.10306207488412675,False,True
P10_933,P10,UC_Inflamed,Fibroblast,10.3133,0.843940380522867,0.02226825418249704,False,False
P10_9330,P10,UC_Inflamed,Fibroblast,13.1425,0.859456706879622,0.03672408113052392,False,False
P10_9337,P10,UC_Inflamed,Fibroblast,26.188,1.63752609897776,0.229547849524503,False,True
P10_9342,P10,UC_Inflamed,Fibroblast,25.5429,1.40288870092396,0.21402181988101993,False,True
P10_9343,P10,UC_Inflamed,Fibroblast,14.49,1.18279144264036,0.04610949864183243,False,True
P10_9351,P10,UC_Inflamed,Fibroblast,16.2374,1.14166477011608,0.06119555730224375,False,True
P10_9353,P10,UC_Inflamed,Fibroblast,11.9277,1.01395561888571,0.02972349442074754,False,True
P10_9356,P10,UC_Inflamed,Fibroblast,5.1158,0.569788484308707,0.008932504324164621,False,False
P10_9358,P10,UC_Inflamed,Fibroblast,4.8179,0.636931054123053,0.008555282487051364,False,False
P10_9363,P10,UC_Inflamed,Fibroblast,33.3096,1.47141144154909,0.42996077037601554,False,True
P10_9365,P10,UC_Inflamed,Fibroblast,11.6477,0.977233288502979,0.02828761410903637,False,True
P10_9371,P10,UC_Inflamed,Fibroblast,12.4593,0.99265985085935,0.03262824637970138,False,True
P10_938,P10,UC_Inflamed,Fibroblast,5.28,0.654584747701725,0.00915682782130719,False,False
P10_9389,P10,UC_Inflamed,Fibroblast,7.054,0.673972012885097,0.012326820150101761,False,False
P10_9391,P10,UC_Inflamed,Fibroblast,12.6583,1.01586348753507,0.0337780587609118,False,True
P10_9394,P10,UC_Inflamed,Fibroblast,6.6044,0.641816384241871,0.011391276387849696,False,False
P10_9397,P10,UC_Inflamed,Fibroblast,4.0828,0.42471661620127,0.007794739533757804,False,False
P10_9401,P10,UC_Inflamed,Fibroblast,9.2324,0.826680208500211,0.01829261785897578,False,False
P10_9410,P10,UC_Inflamed,Fibroblast,6.526,0.546228577487159,0.011237583369742529,False,False
P10_9414,P10,UC_Inflamed,Fibroblast,5.8139,0.569339062467394,0.00996612712993713,False,False
P10_9416,P10,UC_Inflamed,Fibroblast,11.9303,0.918165567478224,0.02973712591783797,False,False
P10_9419,P10,UC_Inflamed,Fibroblast,17.6875,1.04598478840356,0.07655509382744657,False,True
P10_9426,P10,UC_Inflamed,Fibroblast,6.0144,0.520071431945159,0.01030170422691128,False,False
P10_9428,P10,UC_Inflamed,Fibroblast,3.7049,0.3822614709336,0.007506175119432184,False,False
P10_9430,P10,UC_Inflamed,Fibroblast,5.062,0.612028380620196,0.008861529985067094,False,False
P10_9433,P10,UC_Inflamed,Fibroblast,6.6686,0.648683622519003,0.011519198288127374,False,False
P10_9438,P10,UC_Inflamed,Fibroblast,33.256,1.79172604463818,0.4283469982740751,False,True
P10_9439,P10,UC_Inflamed,Fibroblast,5.301,0.633467378349225,0.009186352356801687,False,False
P10_9442,P10,UC_Inflamed,Fibroblast,8.2944,0.951415950930456,0.015414373718478194,False,True
P10_9444,P10,UC_Inflamed,Fibroblast,20.0449,1.36550950021204,0.1077614499780349,False,True
P10_9446,P10,UC_Inflamed,Fibroblast,3.5166,0.732646016317898,0.007391664878796472,False,False
P10_9449,P10,UC_Inflamed,Fibroblast,2.4329,0.298894965291309,0.007236207777556051,False,False
P10_948,P10,UC_Inflamed,Fibroblast,8.0109,0.702583945141617,0.01463987386473007,False,False
P10_9497,P10,UC_Inflamed,Fibroblast,6.8366,0.343330990810811,0.01186282649912188,False,False
P10_9502,P10,UC_Inflamed,Fibroblast,6.9485,0.323198794355016,0.012098907565833495,False,False
P10_9503,P10,UC_Inflamed,Fibroblast,3.4337,0.198433308230177,0.00734796320833133,False,False
P10_951,P10,UC_Inflamed,Fibroblast,13.0067,0.910203774585795,0.0358762079014003,False,False
P10_9514,P10,UC_Inflamed,Fibroblast,17.4203,0.802589157347613,0.07351681777965312,False,False
P10_9521,P10,UC_Inflamed,Fibroblast,11.3716,0.568993904892059,0.026932793805663068,False,False
P10_9522,P10,UC_Inflamed,Fibroblast,9.5113,0.444117396160157,0.019247614808786583,False,False
P10_953,P10,UC_Inflamed,Fibroblast,4.1936,0.527420199749818,0.007893161399573611,False,False
P10_9536,P10,UC_Inflamed,Fibroblast,6.4303,0.396542549115069,0.011053712931790286,False,False
P10_9550,P10,UC_Inflamed,Fibroblast,7.225,0.327540387257636,0.012707364035209761,False,False
P10_9554,P10,UC_Inflamed,Fibroblast,10.0809,0.869446358948735,0.021349608291337592,False,False
P10_956,P10,UC_Inflamed,Fibroblast,9.9101,0.817065386150925,0.020697360351281766,False,False
P10_9568,P10,UC_Inflamed,Fibroblast,20.5228,1.01126401437916,0.11510111226036185,False,True
P10_9569,P10,UC_Inflamed,Fibroblast,9.3265,0.480927812182314,0.018609538554436145,False,False
P10_9571,P10,UC_Inflamed,Fibroblast,8.1016,0.398583559913684,0.014883049352857627,False,False
P10_9576,P10,UC_Inflamed,Fibroblast,8.1939,0.508012014546174,0.01513495020826519,False,False
P10_9577,P10,UC_Inflamed,Fibroblast,22.1478,1.11683013015698,0.14274483953278636,False,True
P10_9580,P10,UC_Inflamed,Fibroblast,9.5885,0.467937744214469,0.019520413888086004,False,False
P10_9588,P10,UC_Inflamed,Fibroblast,8.2303,0.385827332353488,0.015235531916753451,False,False
P10_9592,P10,UC_Inflamed,Fibroblast,5.3754,0.422436747002969,0.00929247482194936,False,False
P10_9594,P10,UC_Inflamed,Fibroblast,9.4708,0.457532370925987,0.019105981157985865,False,False
P10_96,P10,UC_Inflamed,Fibroblast,26.4758,1.49228048491453,0.2366634472318093,False,True
P10_9602,P10,UC_Inflamed,Fibroblast,6.4927,0.348658090318185,0.011173138638305814,False,False
P10_9608,P10,UC_Inflamed,Fibroblast,9.8277,0.419335677465773,0.020389498831617496,False,False
P10_961,P10,UC_Inflamed,Fibroblast,10.7664,1.00716856970693,0.024166133118698082,False,True
P10_9610,P10,UC_Inflamed,Fibroblast,12.4491,0.718723298741149,0.03257024492640499,False,False
P10_9613,P10,UC_Inflamed,Fibroblast,1.2355,0.104624305760105,0.009316164153953579,False,False
P10_9617,P10,UC_Inflamed,Fibroblast,18.6533,1.02903381118279,0.08836270095220818,False,True
P10_9618,P10,UC_Inflamed,Fibroblast,6.7572,0.539785334915146,0.011698813096598475,False,False
P10_9624,P10,UC_Inflamed,Fibroblast,11.105,0.738060996817411,0.0256803773366564,False,False
P10_9642,P10,UC_Inflamed,Fibroblast,11.0842,0.809965053066912,0.02558492054324135,False,False
P10_965,P10,UC_Inflamed,Fibroblast,6.9033,0.691692452233524,0.012002848957265874,False,False
P10_9655,P10,UC_Inflamed,Fibroblast,11.5145,0.596798441947363,0.02762654970431458,False,False
P10_966,P10,UC_Inflamed,Fibroblast,5.8202,0.546644104674533,0.009976407206126369,False,False
P10_9661,P10,UC_Inflamed,Fibroblast,6.0447,0.413992244252265,0.010353932492610976,False,False
P10_9667,P10,UC_Inflamed,Fibroblast,13.0289,0.839898957108753,0.03601364711851618,False,False
P10_9669,P10,UC_Inflamed,Fibroblast,6.05,0.249824398898403,0.010363109156082372,False,False
P10_9677,P10,UC_Inflamed,Fibroblast,9.5909,0.602688697927096,0.019528954280074267,False,False
P10_968,P10,UC_Inflamed,Fibroblast,12.0639,0.712234505494461,0.030445077195594566,False,False
P10_9683,P10,UC_Inflamed,Fibroblast,7.8476,0.689150445985189,0.014212801700223524,False,False
P10_9688,P10,UC_Inflamed,Fibroblast,5.0404,0.329274018861796,0.008833386507536808,False,False
P10_9695,P10,UC_Inflamed,Fibroblast,15.7877,0.915244150326522,0.05697330214150015,False,False
P10_9702,P10,UC_Inflamed,Fibroblast,9.0602,0.457351990953203,0.017726371031269457,False,False
P10_9709,P10,UC_Inflamed,Fibroblast,26.5654,1.34894010654513,0.2389018703806542,False,True
P10_971,P10,UC_Inflamed,Fibroblast,15.1866,1.29405304238523,0.05170448903352191,False,True
P10_9713,P10,UC_Inflamed,Fibroblast,10.4237,0.782255750423498,0.022717492934106732,False,False
P10_9723,P10,UC_Inflamed,Fibroblast,12.6197,0.904008316457701,0.033552304322570184,False,False
P10_9725,P10,UC_Inflamed,Fibroblast,7.899,0.523113228852643,0.014345746619472955,False,False
P10_9726,P10,UC_Inflamed,Fibroblast,3.419,0.279662632955534,0.007340660962531087,False,False
P10_9736,P10,UC_Inflamed,Fibroblast,11.3664,0.792615620940744,0.026907847037147423,False,False
P10_9747,P10,UC_Inflamed,Fibroblast,8.1675,0.767042518888359,0.015062440967092847,False,False
P10_975,P10,UC_Inflamed,Fibroblast,4.2939,0.55131803057965,0.007987383938003934,False,False
P10_9752,P10,UC_Inflamed,Fibroblast,5.2989,0.360358481503455,0.009183391392963248,False,False
P10_9753,P10,UC_Inflamed,Fibroblast,2.8208,0.353928470666031,0.007173570632741675,False,False
P10_9755,P10,UC_Inflamed,Fibroblast,10.2464,0.652148628080118,0.022000076495573326,False,False
P10_9773,P10,UC_Inflamed,Fibroblast,11.9506,0.602064789802502,0.029843747314138806,False,False
P10_9782,P10,UC_Inflamed,Fibroblast,9.4928,0.52192397736992,0.019182792084207173,False,False
P10_9792,P10,UC_Inflamed,Fibroblast,2.8327,0.159445459720435,0.0071740901635180595,False,False
P10_9794,P10,UC_Inflamed,Fibroblast,6.0456,0.408222034542426,0.010355489932452723,False,False
P10_9795,P10,UC_Inflamed,Fibroblast,5.2532,0.658334328383021,0.009119423654294738,False,False
P10_9799,P10,UC_Inflamed,Fibroblast,3.75,0.563095545633751,0.007536608087502468,False,False
P10_980,P10,UC_Inflamed,Fibroblast,6.6882,0.761032257125542,0.0115586246341898,False,False
P10_9801,P10,UC_Inflamed,Fibroblast,8.3427,0.376584841707072,0.01555058938853739,False,False
P10_9808,P10,UC_Inflamed,Fibroblast,8.4656,0.535340328143607,0.015902888627606672,False,False
P10_9815,P10,UC_Inflamed,Fibroblast,11.5966,0.731669530077668,0.02803235092528881,False,False
P10_9819,P10,UC_Inflamed,Fibroblast,4.2967,0.326270241706484,0.007990083092101538,False,False
P10_9822,P10,UC_Inflamed,Fibroblast,12.376,0.822141267249499,0.03215720544775184,False,False
P10_9827,P10,UC_Inflamed,Fibroblast,8.8026,0.795713915115614,0.016911719199237348,False,False
P10_9831,P10,UC_Inflamed,Fibroblast,16.3921,1.17711278634547,0.06270535791964689,False,True
P10_9832,P10,UC_Inflamed,Fibroblast,3.5135,0.359697939262632,0.007389954734193007,False,False
P10_9837,P10,UC_Inflamed,Fibroblast,13.8586,1.00369316528195,0.04148559430021735,False,True
P10_9838,P10,UC_Inflamed,Fibroblast,9.2126,0.71550127837207,0.018226611397005123,False,False
P10_984,P10,UC_Inflamed,Fibroblast,12.3276,0.949099787214194,0.031886264484041596,False,True
P10_9840,P10,UC_Inflamed,Fibroblast,4.8825,0.387055600558775,0.008633801335184347,False,False
P10_9846,P10,UC_Inflamed,Fibroblast,7.5859,0.71643793170721,0.013556669760910594,False,False
P10_9855,P10,UC_Inflamed,Fibroblast,4.2232,0.391752848818617,0.007920466403418664,False,False
P10_9863,P10,UC_Inflamed,Fibroblast,2.7495,0.340331116182508,0.007173236866334455,False,False
P10_987,P10,UC_Inflamed,Fibroblast,4.4304,0.41504208963734,0.008123250334277987,False,False
P10_9873,P10,UC_Inflamed,Fibroblast,13.0842,0.875629301949778,0.036357986960541676,False,False
P10_9886,P10,UC_Inflamed,Fibroblast,6.5705,0.528280721594511,0.011324480267720398,False,False
P10_9892,P10,UC_Inflamed,Fibroblast,7.9649,0.859802787594585,0.014518180454054072,False,False
P10_9901,P10,UC_Inflamed,Fibroblast,5.2251,0.360083566746614,0.009080536178889277,False,False
P10_9913,P10,UC_Inflamed,Fibroblast,5.1825,0.369658354982435,0.009022229124867574,False,False
P10_9916,P10,UC_Inflamed,Fibroblast,5.5564,0.543459738758724,0.009560548724682788,False,False
P10_9926,P10,UC_Inflamed,Fibroblast,9.5527,0.906455129652302,0.019393446995892065,False,False
P10_9927,P10,UC_Inflamed,Fibroblast,27.7273,1.61418189303376,0.2688758192320854,False,True
P10_993,P10,UC_Inflamed,Fibroblast,14.4758,0.717081711863837,0.04600093403087426,False,False
P10_9934,P10,UC_Inflamed,Fibroblast,8.2258,0.691466711974291,0.0152230591713974,False,False
P10_994,P10,UC_Inflamed,Fibroblast,11.401,0.958263855615808,0.027074231425304535,False,True
P10_9940,P10,UC_Inflamed,Fibroblast,22.2526,1.48645044730764,0.14467209153636895,False,True
P10_9941,P10,UC_Inflamed,Fibroblast,6.8933,0.617086937194601,0.01198172505195314,False,False
P10_9943,P10,UC_Inflamed,Fibroblast,3.01,0.214145305068329,0.00719655408744472,False,False
P10_9946,P10,UC_Inflamed,Fibroblast,2.8488,0.296660774958255,0.0071749988694132655,False,False
P10_995,P10,UC_Inflamed,Fibroblast,19.3678,0.918590478161854,0.0979613492042916,False,False
P10_9954,P10,UC_Inflamed,Fibroblast,6.7424,0.615053903708475,0.011668560706762301,False,False
P10_9955,P10,UC_Inflamed,Fibroblast,11.1593,0.906498456717232,0.025931101236773623,False,False
P10_9957,P10,UC_Inflamed,Fibroblast,27.8854,1.56557175680716,0.273083327185018,False,True
P10_996,P10,UC_Inflamed,Fibroblast,7.8709,0.548390379504624,0.014272899075041328,False,False
P10_9960,P10,UC_Inflamed,Fibroblast,3.4984,0.353769701272195,0.007381708204223788,False,False
P10_9972,P10,UC_Inflamed,Fibroblast,30.5726,1.58281700716352,0.3484620107526327,False,True
P10_9973,P10,UC_Inflamed,Fibroblast,5.4272,0.613599841140351,0.009367761389671436,False,False
P10_9975,P10,UC_Inflamed,Fibroblast,33.8143,1.71301082146542,0.44515684347189555,False,True
P10_998,P10,UC_Inflamed,Fibroblast,4.5267,0.446352912665992,0.008224292779828609,False,False
P10_9981,P10,UC_Inflamed,Fibroblast,5.4319,0.505280420151424,0.009374649269234411,False,False
P10_9986,P10,UC_Inflamed,Fibroblast,3.8301,0.566794532254105,0.00759341024956206,False,False
P10_9988,P10,UC_Inflamed,Fibroblast,8.7986,0.692329726041871,0.016899370475224683,False,False
P10_9989,P10,UC_Inflamed,Fibroblast,11.1849,0.849615536858743,0.026050074917762338,False,False
P10_9990,P10,UC_Inflamed,Fibroblast,8.372,0.69374532145628,0.01563383461527297,False,False
P10_9991,P10,UC_Inflamed,Fibroblast,27.5524,1.59437724464468,0.2642557688693885,False,True
P10_9995,P10,UC_Inflamed,Fibroblast,20.2283,1.16655034942533,0.11053635797521061,False,True
P10_9996,P10,UC_Inflamed,Fibroblast,30.3295,1.62963887535844,0.34139141511278304,False,True
P10_9999,P10,UC_Inflamed,Fibroblast,45.3245,1.99686307573627,0.7445192855290497,True,True
P11_10,P11,UC_Inflamed,Fibroblast,14.6116,0.852162551529625,0.04704800120159455,False,False
P11_1004,P11,UC_Inflamed,Fibroblast,6.5784,0.717116106575583,0.011340000026371668,False,False
P11_1005,P11,UC_Inflamed,Fibroblast,17.0482,0.891683448066787,0.06944525480469728,False,False
P11_1009,P11,UC_Inflamed,Fibroblast,5.3995,0.43327177134109,0.009327359023278487,False,False
P11_1010,P11,UC_Inflamed,Fibroblast,3.7736,0.350629769436487,0.007552980961545564,False,False
P11_1011,P11,UC_Inflamed,Fibroblast,7.0752,0.760400739352162,0.012373248014023357,False,False
P11_1012,P11,UC_Inflamed,Fibroblast,8.521,0.776425396613852,0.01606439359745818,False,False
P11_1014,P11,UC_Inflamed,Fibroblast,1.1873,0.261211697063578,0.009524552380325095,False,False
P11_1022,P11,UC_Inflamed,Fibroblast,16.8321,0.905607354059178,0.06716427634879003,False,False
P11_1025,P11,UC_Inflamed,Fibroblast,6.4286,0.402353863278453,0.011050483659803885,False,False
P11_1030,P11,UC_Inflamed,Fibroblast,5.7773,0.430944277726599,0.009906742917671126,False,False
P11_1032,P11,UC_Inflamed,Fibroblast,32.9825,1.80074920122976,0.4201155278425416,False,True
P11_1034,P11,UC_Inflamed,Fibroblast,6.5639,0.695693865471404,0.011311535941946642,False,False
P11_1035,P11,UC_Inflamed,Fibroblast,7.6123,0.581453396645789,0.013621302963233483,False,False
P11_104,P11,UC_Inflamed,Fibroblast,5.5912,0.47188987019323,0.009613698184118056,False,False
P11_1041,P11,UC_Inflamed,Fibroblast,14.0377,0.800312133785232,0.042755489683090855,False,False
P11_1050,P11,UC_Inflamed,Fibroblast,16.0758,0.861802224820959,0.05964998310030845,False,False
P11_1056,P11,UC_Inflamed,Fibroblast,4.9728,0.469509396075538,0.008746613594378257,False,False
P11_1060,P11,UC_Inflamed,Fibroblast,2.9591,0.394313132707103,0.0071873747882187245,False,False
P11_1076,P11,UC_Inflamed,Fibroblast,5.4834,0.62086892359969,0.009450742493466802,False,False
P11_1094,P11,UC_Inflamed,Fibroblast,4.3865,0.338562350782444,0.00807860548907767,False,False
P11_1101,P11,UC_Inflamed,Fibroblast,7.7881,0.486099082643685,0.014060589665292654,False,False
P11_1102,P11,UC_Inflamed,Fibroblast,6.5077,0.661510783620895,0.011202106284481565,False,False
P11_1114,P11,UC_Inflamed,Fibroblast,7.3529,0.641702892182379,0.013001112657133336,False,False
P11_1121,P11,UC_Inflamed,Fibroblast,5.0,0.574326128250148,0.008781289904175916,False,False
P11_1123,P11,UC_Inflamed,Fibroblast,2.6703,0.629205786780796,0.007178698473440105,False,False
P11_1124,P11,UC_Inflamed,Fibroblast,7.7228,0.940358220574184,0.013895605687091198,False,True
P11_113,P11,UC_Inflamed,Fibroblast,4.3333,0.337811269895686,0.008025705369886449,False,False
P11_1132,P11,UC_Inflamed,Fibroblast,9.4227,0.744777624500418,0.018939083666000948,False,False
P11_1146,P11,UC_Inflamed,Fibroblast,3.3127,0.287205107827998,0.007291999863312487,False,False
P11_1147,P11,UC_Inflamed,Fibroblast,11.2344,0.963493977527334,0.02628152561071737,False,True
P11_1150,P11,UC_Inflamed,Fibroblast,7.798,0.927386757765863,0.014085790899687348,False,False
P11_1153,P11,UC_Inflamed,Fibroblast,7.4656,0.534304052495276,0.013266510039243649,False,False
P11_1155,P11,UC_Inflamed,Fibroblast,3.053,0.317257377784272,0.0072059360151052855,False,False
P11_1164,P11,UC_Inflamed,Fibroblast,9.1191,0.577199842968413,0.017918073964123968,False,False
P11_1165,P11,UC_Inflamed,Fibroblast,5.7214,0.449703933198869,0.009817156489254797,False,False
P11_1167,P11,UC_Inflamed,Fibroblast,10.9588,0.764018448618232,0.025016237016525777,False,False
P11_1168,P11,UC_Inflamed,Fibroblast,6.0839,0.743335541969938,0.010422094461390747,False,False
P11_117,P11,UC_Inflamed,Fibroblast,7.4235,0.587976562374611,0.013166644854014108,False,False
P11_1170,P11,UC_Inflamed,Fibroblast,13.4366,0.851615354499052,0.03861965923390783,False,False
P11_1171,P11,UC_Inflamed,Fibroblast,16.2222,0.973473632722625,0.06104881321791808,False,True
P11_1172,P11,UC_Inflamed,Fibroblast,13.7536,0.945530024035571,0.040756096930607555,False,True
P11_1175,P11,UC_Inflamed,Fibroblast,24.2344,1.10822035162266,0.1844190597010904,False,True
P11_1177,P11,UC_Inflamed,Fibroblast,15.3077,1.00209420181798,0.05273233575957532,False,True
P11_1180,P11,UC_Inflamed,Fibroblast,14.2056,0.711577138411021,0.04397569263928357,False,False
P11_1190,P11,UC_Inflamed,Fibroblast,5.2034,0.495205797950236,0.00905073770701541,False,False
P11_1197,P11,UC_Inflamed,Fibroblast,2.1321,0.187566382171274,0.0074174091217819186,False,False
P11_1198,P11,UC_Inflamed,Fibroblast,1.75,0.187178031271653,0.007895304436027262,False,False
P11_12,P11,UC_Inflamed,Fibroblast,1.6415,0.229396655022998,0.008101745794681465,False,False
P11_1200,P11,UC_Inflamed,Fibroblast,14.7764,0.837870570367101,0.048345368580238544,False,False
P11_1203,P11,UC_Inflamed,Fibroblast,5.9712,0.68424233414326,0.01022792969265427,False,False
P11_1204,P11,UC_Inflamed,Fibroblast,20.4196,1.15113428238616,0.11348618017949473,False,True
P11_1215,P11,UC_Inflamed,Fibroblast,13.1213,0.677513018314562,0.03659058975204934,False,False
P11_1224,P11,UC_Inflamed,Fibroblast,4.8947,0.370734124421373,0.008648835092028611,False,False
P11_1227,P11,UC_Inflamed,Fibroblast,4.3926,0.389000156904363,0.008084755500105517,False,False
P11_1230,P11,UC_Inflamed,Fibroblast,18.1655,1.02597575620298,0.08223492228602743,False,True
P11_1233,P11,UC_Inflamed,Fibroblast,12.7774,0.653409872099239,0.034482983753390734,False,False
P11_1236,P11,UC_Inflamed,Fibroblast,22.5482,1.16961709920411,0.15020298083132724,False,True
P11_1237,P11,UC_Inflamed,Fibroblast,10.5915,0.69875348620125,0.023416464755319936,False,False
P11_1247,P11,UC_Inflamed,Fibroblast,3.5084,0.297828772700936,0.007387153962072958,False,False
P11_1249,P11,UC_Inflamed,Fibroblast,8.9483,0.78202844458874,0.0173677708417447,False,False
P11_126,P11,UC_Inflamed,Fibroblast,4.3461,0.315148653705247,0.008038312224071925,False,False
P11_1260,P11,UC_Inflamed,Fibroblast,19.7642,1.12017018504116,0.10361427073074284,False,True
P11_1265,P11,UC_Inflamed,Fibroblast,13.6887,0.871922729479082,0.040310679126948475,False,False
P11_1267,P11,UC_Inflamed,Fibroblast,5.2057,0.38985378107397,0.009053886484081992,False,False
