p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.98027883939528e-08,0.218079875205275,0.029,0.294,0.000738683612671228,1,RPRD2
2.04245684284563e-08,2.31233697770004,0.051,0.353,0.000761877251518278,1,CCT6A
2.05255925565229e-08,0.860260551885522,0.007,0.235,0.000765645653543416,1,SNHG25
2.05255925565229e-08,0.288656675165101,0.007,0.235,0.000765645653543416,1,LYAR
2.4059334134309e-08,1.3360218771152,0.037,0.314,0.000897461281877994,1,PA2G4
2.41456052400924e-08,1.49728261475877,0.029,0.294,0.000900679366665927,1,ATP5MK
2.41456052400924e-08,0.519674047271152,0.029,0.294,0.000900679366665927,1,YARS1
2.4480180357625e-08,0.42364038203568,0.037,0.314,0.000913159687700128,1,TRIM28
2.47867699408348e-08,0.649221239584302,0.015,0.255,0.000924596092333021,1,NDUFAB1
2.54821685453144e-08,1.65514414378956,0.029,0.294,0.000950535851077319,1,SPIN1
2.62361555429987e-08,0.249163730498528,0.037,0.314,0.000978661074064936,1,NDUFC1
2.71593841420782e-08,1.50585154119933,0.037,0.314,0.0010130993472678,1,TFAM
2.73701408392811e-08,0.823548498726438,0.022,0.275,0.00102096099358686,1,TOMM22
2.7376396819123e-08,1.67398410920305,0.029,0.294,0.00102119435414693,1,NOLC1
2.81291756575752e-08,0.219183434577241,0.081,0.412,0.00104927451037887,1,SNRPG
2.89592265791589e-08,0.898885573429005,0.074,0.402,0.00108023706985578,1,TRAM1
3.43786258926641e-08,1.00236750932716,0.051,0.343,0.00128239150304816,1,ZRANB2
3.61630146214707e-08,1.09196214509451,0.037,0.304,0.0013489527714101,1,SIAH2
3.66440070872559e-08,0.67584807534957,0.044,0.324,0.00136689475236882,1,ATP5F1A
3.8985103448866e-08,1.54900898048731,0.015,0.245,0.0014542223288496,1,DIS3
4.15301444313472e-08,0.719607726658784,0.037,0.304,0.00154915744757811,1,EPB41L4A-AS1
4.24692470930317e-08,0.722164787490241,0.022,0.265,0.00158418785506427,1,PEBP1
4.29881569262481e-08,1.51835359471103,0.037,0.304,0.00160354422966291,1,COX7C
